"year","forecast_horizon","intercept","A","D","DD","E","NegE","AC","t_intercept","t_A","t_D","t_DD","t_E","t_NegE","t_AC","adj_r_squared"
2019,3,0.0400584157946941,0.000538715443210049,0.100248201044489,-4.673240106652,0.891395268456153,65.3496613117607,-0.161651304258248,0.00312747362903591,0.832964333128269,0.592400840068692,-0.286205150914061,11.1376429646436,2.91880541139876,-5.65430973316028,0.586382939337763
2020,3,-2.46863709022894,0.000380873290070285,0.0548135510063555,-27.1407560741478,0.993259379911376,65.7999515679712,-0.167518009178093,-0.162462072495929,0.516757583830468,0.285113498278117,-1.33609832430707,10.8762013122044,2.56368297829824,-4.3540807921383,0.573762546192821
2021,3,-6.70929473054716,-0.000161416601359152,0.153391323674842,-35.9475365941813,0.973429670823804,57.3126253138932,-0.218584898063859,-0.392025713832547,-0.197168084747278,0.761903877904605,-1.61202744046673,10.1124974524761,1.96463801516439,-4.65408277203944,0.568490664732051
2022,3,-18.0401736626337,-0.000154110947416418,0.0758308498237774,-27.883122887425,1.00822782311821,75.8987444171523,-0.21649752246084,-0.89651904346935,-0.17127586347848,0.376596249921273,-1.1892991635118,9.89104545336956,2.24207704291343,-4.30550602866676,0.589913306727473
2023,3,-22.4717788252462,0.000248120372014892,-0.00116505997632894,-20.9575451472405,0.997523142638844,70.2231449483195,-0.257234323735816,-0.962288666009472,0.256515579106423,-0.00538030037795767,-0.808896973967202,8.88611128914759,1.7479165026622,-4.2380124525695,0.59769720962604
1968,4,-5.0255709040214,-0.0126372685148387,-2.99993518996353,5.89319314908911,2.98183522899751,14.5819114835951,-0.0244331722376681,-1.61709911340302,-1.12192430363762,-3.19144329518183,1.88580433778533,4.743034228557,2.39496325262183,-0.1774788127199,0.844322924969789
1969,4,-4.10153085727724,-0.00201674870715985,-2.62423300262917,2.33766186605437,2.69770404433979,12.3048415016433,-0.0111134950957363,-2.29175011534501,-0.206221062422387,-3.88849572362467,1.00084421274997,6.71715632123945,3.16128394084489,-0.0988977526845691,0.900889774233657
1970,4,-2.69183937330671,0.0107430118824054,-1.69763132560928,0.0607826038551472,2.04501223172727,8.9006530177399,0.0214858411180478,-2.42550974727384,0.863095219769434,-2.9669127515905,0.0287087110365449,6.26038559120254,3.93610699886946,0.203745809013726,0.916201584615418
1971,4,-2.06010374263463,0.00974350647803377,-1.54784134063215,-0.0957720147508193,1.98884338134038,9.00521375748784,-0.0475121808932273,-2.07772896844857,0.93114595314938,-2.94914202902776,-0.0531274579057321,7.79452905908368,3.91443552589004,-0.5891576250693,0.921887981263525
1972,4,-0.972744073118533,0.0204614256157297,-0.757810930690311,2.9543851961099,1.46291987633095,6.04957393587444,-0.024048168200188,-1.15789584941187,1.97243702513423,-1.48062909373709,1.89421472071833,5.18536575971937,2.38294314652559,-0.262108287222258,0.888984724332957
1973,4,-0.450311822459263,0.0211487212690685,-0.685040722351575,4.04075833810208,1.33340017054108,3.55356701966297,-0.0938889194984877,-0.606168470568378,2.31824051475142,-1.49372713626343,3.2903094007929,5.36939640009033,1.64481149130154,-1.04402059775266,0.8773859524218
1974,4,-0.896264153886866,0.0243151382861724,-0.765757141744275,3.98309642326447,1.38562802903006,3.95036817111209,-0.0781386464856915,-1.23818261512784,3.218786254327,-1.74683983982212,3.61679257694312,6.3842431087858,1.97474152994585,-0.904487835753539,0.888186621140668
1975,4,-0.0848393903675521,0.0237282281967186,-0.429762806009853,3.55086598131921,1.19428546236175,2.68009017031912,-0.0773649708668984,-0.13985047592843,3.46197766618248,-1.05738526032668,3.84425622561604,5.90964893668101,1.51409153291872,-1.02633990503677,0.893269521056342
1976,4,0.849332307386799,0.0207141704073766,-0.0391415633832055,3.9994534068412,1.00128748212677,0.307486502176878,-0.14391130416258,1.42258314242251,2.77921402723719,-0.108856905568147,4.92559722940618,5.70779248527368,0.180066150866697,-2.73178823763731,0.887444883857243
1977,4,0.86881696520777,0.0202174159986635,0.0142832063752692,4.06821089243328,1.05442045200289,0.0769352406718176,-0.1210398426636,1.44208232177499,2.66067492610856,0.0376967482687072,4.61979860286352,6.41647472161565,0.0482704178296626,-1.98852894618783,0.886043599312251
1978,4,0.745789842460233,0.0208953725034425,-0.22974302485436,4.27637823285154,1.15673318296974,-0.130735235523706,-0.199916281779027,1.02304501044655,2.02458686454908,-0.403690906418272,3.60527589020746,6.17664990739794,-0.0693906573145849,-2.5065714543257,0.829598602747424
1979,4,0.500193725134435,0.0362976250190241,-0.21116116614591,3.50100392621322,0.928604110882668,-1.66154950359698,-0.143891240741367,0.55703780882709,2.48201102671554,-0.368062011364249,2.46770112372067,3.87019415602027,-0.734266383925276,-1.46502662706591,0.802958189266545
1980,4,0.94000223960916,0.0353082422722895,0.226197950330242,3.72703912904736,0.679523171695243,-3.24157879517407,-0.108154941830649,1.0821379911007,2.79895525706113,0.405638816887091,2.81046153220727,2.74039039507429,-1.36799569373963,-1.13311278290405,0.787211877213263
1981,4,1.12452359070861,0.0266986710032414,0.420325589000124,4.04959813821497,0.680078763458233,-2.62590136157448,-0.0705459185876972,1.46375992905708,2.19132546040623,0.8506730946069,3.24328127186652,3.98353391285774,-1.33824021038507,-0.951236078403461,0.793052767414238
1982,4,1.83566486886401,0.0194200744604799,1.06352492593344,8.4079725070425,0.352480270400571,-2.89256954431632,-0.0626632423531637,2.48686336718347,1.4996272966867,2.39333180614022,3.470028432876,2.0078169353231,-1.53504654551464,-0.848588639286192,0.743083343938792
