"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
1974,4,-0.0609798735321827,1.08814713043723,0.687291272544327,-0.789196725721213,-0.300256549948228,8.4118405542601,2.69424349989127,-6.95370852545899,0.0943206047127411
1975,4,-0.0433446901752256,1.09456257820532,0.727738929197227,-0.765255594032222,-0.230548705610241,9.07223122078421,3.04621345819819,-6.97881337913157,0.101356777855758
1976,4,0.0344771173291069,1.06948863111147,0.760742470895715,-0.711324368507076,0.178794510581729,8.7820571562825,3.00486505659772,-6.02937072861394,0.111339748029295
1977,4,0.140145041419103,1.05935797925169,0.692941209966376,-0.721572665525806,0.846313813643753,9.90852884786406,3.19228815858829,-7.04691471793061,0.109371978755876
1978,4,0.143794820648788,1.08863647651668,0.642258668376696,-0.761706681057331,0.910054733532128,10.6585792879615,3.13799340449445,-7.71862560270718,0.116326722880672
1979,4,0.186796460895418,1.06607298343252,0.579029159426724,-0.72592613198795,1.29129189868741,11.4528696460339,3.05640634024927,-8.20166706799152,0.114351756272946
1980,4,0.270732468989972,0.968487966897078,0.415726723070957,-0.649030740116862,2.21374285481614,12.4483779077837,2.57841760641957,-8.61357883842508,0.111126916556094
1981,4,0.316336437747701,0.881129541047022,0.289948657539976,-0.59561496411032,2.77217672697749,12.5912084547084,1.95747790100182,-9.0579835792625,0.118073499520568
1982,4,0.328357536739544,0.821295907318787,0.16965960293531,-0.587410865741509,3.70272814938351,15.1671444577862,1.44880643442805,-9.82241024446899,0.131556848562607
1983,4,0.305684437998351,0.779555222631148,0.105950196957227,-0.571924577735805,3.73741679484406,15.8547051979463,0.988942984238055,-10.422727262633,0.132345482559162
1984,4,0.260238692687199,0.74690076971728,0.195556317133934,-0.445974526552542,3.43216815218186,16.5070015748365,1.84669400823501,-6.32806124319143,0.133263873691907
1985,4,0.183145189637811,0.738085910789192,0.19821897802608,-0.46083450455135,2.29637807246102,15.562166427191,1.82971976799836,-6.31538979454464,0.1291751714961
