"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
2012,2,-7.62947003663298,6.59389487025872,12.3246439383092,-2.51378336659624,-2.31546923044438,2.67078425859921,2.41075957713843,-2.29455348643295,0.0145921182208202
2013,2,-6.82127333542777,5.77567221413519,10.9092567470197,-2.10951485253128,-2.14273183888712,2.51763410358345,2.23874849845589,-2.12611110872025,0.0132042939715463
2014,2,-6.34000304569266,5.19067138766332,9.98330825394939,-1.83697834469324,-1.97117993813067,2.35095606332527,2.05334190585703,-2.02573316446663,0.0129744343453732
2015,2,-5.24036018681957,4.24238911441894,8.10490800401066,-1.54625826088198,-1.75669209698529,2.16754910754183,1.82522206424828,-1.90816485260595,0.0113705031862673
2016,2,-3.66381071214707,3.07723079489465,5.62275353457608,-1.13813205715814,-1.46986344701822,1.96972158434067,1.53409091641234,-1.77187875900813,0.0101442164966713
2017,2,-1.83983465631706,1.85870854762374,2.72161920449697,-0.855861353780789,-1.14089234826023,2.0397229452251,1.2288691572691,-1.94769791107517,0.028483376867106
2018,2,-0.213875512333474,1.04110383071288,0.597627165260131,-0.475189199800634,-1.57434391443257,13.0423367782977,3.15636350798704,-5.96243578636575,0.19928873562043
2019,2,-0.280804233796378,1.14193283033408,0.719752879755972,-0.533520787272688,-1.90633946404282,13.6157253876698,3.56094681912146,-5.94630954584256,0.213359684899631
2020,2,-0.409698129851797,1.16179341942006,0.614212433968238,-0.613607379493557,-2.73207098938198,14.4089030292869,2.80654061735161,-4.1214872719247,0.195880295148931
2021,2,-0.63818933685806,1.29110911361492,0.879500616563793,-0.688482018992979,-2.61820162380859,11.1180319554803,2.61056570445858,-3.97294391161553,0.216335514002251
2022,2,-0.498288752295559,1.26415179512384,0.979998782947189,-0.574074205501437,-1.88777868113915,10.3739604493429,2.58065333379865,-4.73212661412889,0.188125718010805
2023,2,-0.46465506980984,1.24052575842817,0.912507461609164,-0.571213786681129,-1.46581847454997,8.98394332855873,2.02742634552332,-4.58365389937389,0.193830477634289
1968,3,0.304440813686242,0.840378208274489,0.264764913744977,-0.673460505664301,1.58528160315728,8.40127059442195,1.10263246478103,-6.11464482327847,0.29939115382398
1969,3,0.131826486448458,0.87209654886383,0.339533343700088,-0.692776387575752,0.635679321499029,7.98480126973909,1.34146622582248,-6.6753345879581,0.275489933440845
1970,3,-0.080743248305889,0.953391046542112,0.571131136030127,-0.683694865488307,-0.306633098262767,6.74568627996465,1.8069051104626,-6.61462511623836,0.222279961418314
1971,3,-0.010611268478452,0.92999612656931,0.495070430259798,-0.721212027277421,-0.0538173696037797,8.27721114609313,2.06242231035154,-8.57547735106382,0.14456012585084
