"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
1999,3,-1.2518333244579,1.91642585036353,1.03827115246784,-1.88916201198653,-8.38434623572824,24.7781538950577,3.9731234668691,-12.675244529391,0.0136236007368554
2000,3,-1.30263629860248,1.990377712876,1.1506367467855,-1.95353740505267,-8.43488033837469,24.0872906303307,4.29031403252599,-12.8086036805673,0.012636175158389
2001,3,-1.65428876565773,2.35009124514548,1.45999323151897,-2.32623420495917,-8.78575673020613,22.8203312407658,4.47913408948213,-12.2613502758471,0.011102947523118
2002,3,-2.35250984459916,3.0307589378064,2.15270667319419,-3.0107387248501,-8.32375958862549,19.5064214475145,4.42798107940739,-10.764937096334,0.00792839038971027
2003,3,-3.0308306275074,3.6806786420174,2.83554633904843,-3.67447621756741,-8.81604133718412,19.5304795605439,4.87085899348117,-11.3347047098667,0.00787828367244447
2004,3,-3.87174556129873,4.44822472562607,3.69432989175492,-4.4281107924244,-9.30348032072726,19.7247592257293,5.28002040078204,-11.5829644636093,0.00804401398397714
2005,3,-5.03031410818871,5.49139840098325,4.86630779302189,-5.4623747879835,-9.19195946493779,18.8359999822403,5.29555589748495,-10.8498911955595,0.00746638260036081
2006,3,-6.52479031576823,6.78988104746342,6.38323494027145,-6.73260091796358,-9.2719553505274,18.5323230138806,5.38361409736783,-10.3803819095164,0.00737288668299274
2007,3,-7.03223440766364,7.07636479149267,6.88119933225224,-7.02335188456176,-9.53602166164069,18.8606292273886,5.52481088601567,-10.4730549386495,0.00783837501941276
2008,3,-7.15670115041213,6.93781722934976,6.994442843163,-6.91416812348547,-9.5192665269427,18.7800142115069,5.48425797692831,-10.3164239226957,0.00797000238095125
2009,3,-6.93668390282386,6.58506433686129,6.80969445765125,-6.5670272699315,-9.04244916103579,18.0275802949581,5.28679900016464,-10.3116593155967,0.00754668866614749
2010,3,-7.07894479354541,6.62246848703675,6.86070923039317,-6.69740344066722,-8.97241423585779,18.1028594667643,5.25636307865807,-11.452668357308,0.00783729296299407
2011,3,-6.97282734840434,6.43970856508895,6.81432688119528,-6.51669189502467,-8.73627828553293,18.0603410958046,5.18154843518621,-11.6173121146587,0.00805395225446903
2012,3,-6.18621633753576,5.69721078649537,6.03306435869482,-5.78005526558989,-8.05818284515275,17.307020105409,4.71169828747868,-10.6659556723434,0.0076300065536945
2013,3,-5.45644306632021,4.94273272009641,5.27178507760268,-5.03039755369652,-7.3896147870067,16.3975491252423,4.16909906860838,-9.25464923940775,0.00703809028322977
2014,3,-4.56538514240099,4.08443417320335,4.30425553376217,-4.18865444012722,-6.60814717494132,15.2492955115268,3.58050514546638,-8.14091889510781,0.00624149698836496
